;Vertex,頂点Index,位置_x,位置_y,位置_z,法線_x,法線_y,法線_z,エッジ倍率,UV_u,UV_v,追加UV1_x,追加UV1_y,追加UV1_z,追加UV1_w,追加UV2_x,追加UV2_y,追加UV2_z,追加UV2_w,追加UV3_x,追加UV3_y,追加UV3_z,追加UV3_w,追加UV4_x,追加UV4_y,追加UV4_z,追加UV4_w,ウェイト変形タイプ(0:BDEF1/1:BDEF2/2:BDEF4/3:SDEF/4:QDEF),ウェイト1_ボーン名,ウェイト1_ウェイト値,ウェイト2_ボーン名,ウェイト2_ウェイト値,ウェイト3_ボーン名,ウェイト3_ウェイト値,ウェイト4_ボーン名,ウェイト4_ウェイト値,C_x,C_y,C_z,R0_x,R0_y,R0_z,R1_x,R1_y,R1_z
Vertex,19506,9.658629E-08,11.22482,2.07327,-0.07734736,0.5788606,0.8117498,1,0,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19507,8.774245E-08,10.66224,2.474553,-0.07734736,0.5788606,0.8117498,1,0,0.1785715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19508,-0.2246358,11.7874,1.650904,-0.07566772,0.578898,0.8118815,1,0.015625,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19510,1.054301E-07,11.7874,1.671987,-0.07566772,0.578898,0.8118815,1,0,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19511,-1.77266,6.161622,5.39279,-0.2363638,0.5778939,0.7811343,1,0.046875,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19512,-1.122321,6.7242,5.173373,-0.2363638,0.5778939,0.7811343,1,0.03125,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19513,-1.197104,6.161622,5.567101,-0.2363638,0.5778939,0.7811343,1,0.03125,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19514,-1.551183,7.286777,4.627708,-0.2354509,0.5779196,0.7813909,1,0.046875,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19515,-0.9727547,7.849356,4.385917,-0.2354509,0.5779196,0.7813909,1,0.03125,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19516,-1.047538,7.286777,4.779645,-0.2354509,0.5779196,0.7813909,1,0.03125,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19517,-1.329707,8.411934,3.862628,-0.2342196,0.5779546,0.7817351,1,0.046875,0.3214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19518,-0.8231881,8.974512,3.598461,-0.2342196,0.5779546,0.7817351,1,0.03125,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19519,-0.8979714,8.411934,3.992189,-0.2342196,0.5779546,0.7817351,1,0.03125,0.3214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19520,-1.10823,9.53709,3.097547,-0.2324677,0.5780026,0.7822223,1,0.046875,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19521,-0.6736215,10.09967,2.811006,-0.2324677,0.5780026,0.7822223,1,0.03125,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19522,-0.7484048,9.53709,3.204733,-0.2324677,0.5780026,0.7822223,1,0.03125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19523,-0.8867534,10.66224,2.332466,-0.2297768,0.5780715,0.7829662,1,0.046875,0.1785715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19524,-0.524055,11.22482,2.02355,-0.2297768,0.5780715,0.7829662,1,0.03125,0.1428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19525,-0.5988383,10.66224,2.417278,-0.2297768,0.5780715,0.7829662,1,0.03125,0.1785715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19526,-0.6652768,11.7874,1.567384,-0.2251161,0.5781806,0.7842386,1,0.046875,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19528,-0.4492717,11.7874,1.629822,-0.2251161,0.5781806,0.7842386,1,0.03125,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19529,-2.878649,6.161622,4.935411,-0.3845731,0.57607,0.7212814,1,0.078125,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19530,-2.201521,6.7242,4.847126,-0.3845731,0.57607,0.7212814,1,0.0625,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19531,-2.348215,6.161622,5.218479,-0.3845731,0.57607,0.7212814,1,0.0625,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19532,-2.51899,7.286777,4.22904,-0.3833028,0.5761138,0.7219225,1,0.078125,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19533,-1.908135,7.849356,4.104419,-0.3833028,0.5761138,0.7219225,1,0.0625,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19534,-2.054828,7.286777,4.475772,-0.3833028,0.5761138,0.7219225,1,0.0625,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19535,-2.159331,8.411934,3.522668,-0.381586,0.5761714,0.7227853,1,0.078125,0.3214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19536,-1.614748,8.974512,3.361713,-0.381586,0.5761714,0.7227853,1,0.0625,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19537,-1.761442,8.411934,3.733066,-0.381586,0.5761714,0.7227853,1,0.0625,0.3214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19538,-1.799672,9.53709,2.816297,-0.3791373,0.5762501,0.7240102,1,0.078125,0.2499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19539,-1.321362,10.09967,2.619006,-0.3791373,0.5762501,0.7240102,1,0.06249999,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19540,-1.468055,9.53709,2.99036,-0.3791373,0.5762501,0.7240102,1,0.06249999,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19541,-1.440013,10.66224,2.109925,-0.3753633,0.5763617,0.7258854,1,0.078125,0.1785715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19542,-1.027975,11.22482,1.8763,-0.3753633,0.5763617,0.7258854,1,0.0625,0.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19543,-1.174669,10.66224,2.247653,-0.3753633,0.5763617,0.7258854,1,0.0625,0.1785715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19544,-1.080353,11.7874,1.403553,-0.3687853,0.5765321,0.7291147,1,0.078125,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19546,-0.8812819,11.7874,1.504947,-0.3687853,0.5765321,0.7291147,1,0.0625,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19547,-3.874015,6.161622,4.2714,-0.5189096,0.5735312,0.6338729,1,0.109375,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19548,-3.196118,6.7242,4.317327,-0.5189096,0.5735312,0.6338729,1,0.09375,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19549,-3.409084,6.161622,4.652345,-0.5189096,0.5735312,0.6338729,1,0.09375,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19550,-3.389994,7.286777,3.650262,-0.5175803,0.5735875,0.634908,1,0.109375,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19551,-2.770186,7.849356,3.647289,-0.5175803,0.5735875,0.634908,1,0.09375,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19552,-2.983152,7.286777,3.982308,-0.5175803,0.5735875,0.634908,1,0.09375,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19553,-2.905974,8.411934,3.029123,-0.5157795,0.573661,0.6363055,1,0.109375,0.3214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19554,-2.344254,8.974512,2.977252,-0.5157795,0.573661,0.6363055,1,0.09375001,0.2857141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19555,-2.55722,8.411934,3.312271,-0.5157795,0.573661,0.6363055,1,0.09375,0.3214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19556,-2.421953,9.53709,2.407984,-0.5132028,0.5737616,0.6382949,1,0.109375,0.2499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19557,-1.918322,10.09967,2.307215,-0.5132028,0.5737616,0.6382949,1,0.09375,0.2142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19558,-2.131288,9.53709,2.642234,-0.5132028,0.5737616,0.6382949,1,0.09375,0.2499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19559,-1.937933,10.66224,1.786845,-0.5092117,0.5739034,0.6413565,1,0.109375,0.1785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19560,-1.492391,11.22482,1.637178,-0.5092117,0.5739034,0.6413565,1,0.09374999,0.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19561,-1.705357,10.66224,1.972197,-0.5092117,0.5739034,0.6413565,1,0.09375,0.1785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19562,-1.453913,11.7874,1.165707,-0.5022005,0.5741177,0.6466711,1,0.109375,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19564,-1.279425,11.7874,1.30216,-0.5022005,0.5741177,0.6466711,1,0.09375,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19565,-4.720504,6.161622,3.426275,-0.6342044,0.5705546,0.521778,1,0.140625,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19566,-4.067891,6.7242,3.604336,-0.6342044,0.5705546,0.521778,1,0.125,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19567,-4.338945,6.161622,3.890456,-0.6342044,0.5705546,0.521778,1,0.125,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19568,-4.130723,7.286777,2.913617,-0.6330965,0.5706137,0.5230572,1,0.140625,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19569,-3.525782,7.849356,3.032096,-0.6330965,0.5706137,0.5230572,1,0.125,0.3571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19570,-3.796837,7.286777,3.318216,-0.6330965,0.5706137,0.5230572,1,0.125,0.3928571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19571,-3.540942,8.411934,2.400959,-0.6315918,0.5706918,0.5247883,1,0.140625,0.3214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19572,-2.983673,8.974512,2.459855,-0.6315918,0.5706918,0.5247883,1,0.125,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19573,-3.254728,8.411934,2.745975,-0.6315918,0.5706918,0.5247883,1,0.125,0.3214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19574,-2.951161,9.53709,1.888301,-0.6294312,0.5707984,0.5272623,1,0.140625,0.2499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19575,-2.441564,10.09967,1.887615,-0.6294312,0.5707984,0.5272623,1,0.125,0.2142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19576,-2.712619,9.53709,2.173735,-0.6294312,0.5707984,0.5272623,1,0.125,0.2499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19577,-2.36138,10.66224,1.375643,-0.6260666,0.5709504,0.5310897,1,0.140625,0.1785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19578,-1.899455,11.22482,1.315374,-0.6260666,0.5709504,0.5310897,1,0.125,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19579,-2.17051,10.66224,1.601494,-0.6260666,0.5709504,0.5310897,1,0.125,0.1785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19580,-1.771599,11.7874,0.8629856,-0.6201027,0.571183,0.5377944,1,0.140625,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19582,-1.628401,11.7874,1.029254,-0.6201027,0.571183,0.5377944,1,0.125,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19583,-5.385586,6.161622,2.432512,-0.7257704,0.567462,0.3889013,1,0.171875,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19584,-4.783336,6.7242,2.735556,-0.7257704,0.567462,0.3889013,1,0.15625,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19585,-5.102062,6.161622,2.962093,-0.7257704,0.567462,0.3889013,1,0.15625,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19586,-4.712709,7.286777,2.047414,-0.7250585,0.5675126,0.3901534,1,0.171875,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19587,-4.145883,7.849356,2.28248,-0.7250585,0.5675126,0.3901534,1,0.15625,0.3571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19588,-4.464609,7.286777,2.509018,-0.7250585,0.5675126,0.3901534,1,0.15625,0.3928572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19589,-4.039833,8.411934,1.662316,-0.7240884,0.5675808,0.3918521,1,0.171875,0.3214287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19590,-3.50843,8.974512,1.829405,-0.7240884,0.5675808,0.3918521,1,0.15625,0.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19591,-3.827157,8.411934,2.055943,-0.7240884,0.5675808,0.3918521,1,0.15625,0.3214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19592,-3.366957,9.53709,1.277218,-0.7226903,0.5676753,0.3942887,1,0.171875,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19593,-2.870977,10.09967,1.37633,-0.7226903,0.5676753,0.3942887,1,0.15625,0.2142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19594,-3.189703,9.53709,1.602868,-0.7226903,0.5676753,0.3942887,1,0.15625,0.2499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19595,-2.69408,10.66224,0.8921208,-0.7205034,0.5678117,0.3980764,1,0.171875,0.1785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19596,-2.233524,11.22482,0.923255,-0.7205034,0.5678117,0.3980764,1,0.15625,0.1428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19597,-2.55225,10.66224,1.149793,-0.7205034,0.5678117,0.3980764,1,0.15625,0.1785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19598,-2.021204,11.7874,0.5070231,-0.7165927,0.5680279,0.4047704,1,0.171875,0.1071428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19600,-1.914797,11.7874,0.6967174,-0.7165927,0.5680279,0.4047704,1,0.15625,0.1071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19601,-5.843704,6.161622,1.3283,-0.7896733,0.5645771,0.2401432,1,0.203125,0.4642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,19602,-5.31496,6.7242,1.74437,-0.7896733,0.5645771,0.2401432,1,0.1875,0.4285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"上半身",1,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0
